label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
point_right,0.0,0.0,0.0,0.022731196,-0.17988503,-0.06333797,0.0028256855,-0.38861692,-0.12138032,-0.012229567,-0.54522306,-0.18175991,-0.039070316,-0.685796,-0.24392104,-0.25488016,-0.48292637,-0.10436046,-0.4439152,-0.6230525,-0.17359453,-0.5589132,-0.69351614,-0.21774852,-0.6671768,-0.74489653,-0.25081572,-0.29381353,-0.38751087,-0.12461846,-0.36808297,-0.5972594,-0.23036496,-0.23666021,-0.64878154,-0.27591634,-0.13759406,-0.630703,-0.29068106,-0.31165925,-0.26262435,-0.14763075,-0.37596938,-0.43394795,-0.24331573,-0.24213752,-0.47940958,-0.24479145,-0.14292343,-0.4638811,-0.22789377,-0.31720814,-0.11106765,-0.17536159,-0.39500165,-0.2357634,-0.24511586,-0.2987544,-0.28620276,-0.2366171,-0.20732896,-0.27833503,-0.21720067
point_right,0.0,0.0,0.0,0.036216427,-0.19189548,-0.04901317,0.021810455,-0.4116488,-0.09441901,0.0075745345,-0.56588006,-0.14483604,-0.010052954,-0.69679344,-0.19808702,-0.22850184,-0.51054835,-0.08656522,-0.41221455,-0.64955217,-0.15224645,-0.5251284,-0.72344214,-0.19224504,-0.626249,-0.7796204,-0.22167635,-0.2723796,-0.4125389,-0.1095207,-0.33554363,-0.61045444,-0.21408731,-0.20454822,-0.65047926,-0.25721166,-0.10614598,-0.6302574,-0.26859155,-0.29243776,-0.28681606,-0.13461852,-0.34084964,-0.45199046,-0.23116837,-0.20825084,-0.48942348,-0.23173046,-0.1113197,-0.476955,-0.21215108,-0.29812133,-0.13391948,-0.16329062,-0.36232477,-0.24663305,-0.23187132,-0.27474678,-0.29852623,-0.22521876,-0.19134842,-0.30812985,-0.20658715
point_right,0.0,0.0,0.0,0.025797013,-0.17940816,-0.06260813,0.0077814264,-0.38343102,-0.122221,-0.00711884,-0.5335295,-0.18518968,-0.033884086,-0.6682811,-0.25107294,-0.25145522,-0.49580324,-0.107088804,-0.44195023,-0.6306024,-0.18321016,-0.56052524,-0.69579947,-0.23239785,-0.6695424,-0.742771,-0.26791382,-0.29386118,-0.3893388,-0.13119496,-0.36935985,-0.5986122,-0.24946079,-0.23413517,-0.63013446,-0.30025703,-0.1305506,-0.6002481,-0.314589,-0.31480896,-0.25354883,-0.15805906,-0.37786922,-0.4184325,-0.2653621,-0.23758891,-0.4442438,-0.26825103,-0.13290298,-0.42270017,-0.24752061,-0.32183477,-0.09319982,-0.18926942,-0.4044191,-0.21032907,-0.26541457,-0.30772942,-0.25244507,-0.25721583,-0.21588345,-0.24753885,-0.2357232
point_right,0.0,0.0,0.0,0.02302542,-0.19289495,-0.05288588,0.0012908564,-0.4027199,-0.103291854,-0.015511894,-0.55128,-0.15900187,-0.049317878,-0.6754167,-0.21796691,-0.250175,-0.4946286,-0.092352964,-0.44099933,-0.62989974,-0.16346139,-0.5606888,-0.69591177,-0.2085919,-0.66921836,-0.74306303,-0.24095687,-0.29047486,-0.38453254,-0.11691819,-0.37307212,-0.57761127,-0.23112169,-0.23651607,-0.61942255,-0.28105822,-0.125251,-0.598922,-0.29474366,-0.3093961,-0.25050136,-0.143901,-0.3754045,-0.4052801,-0.24631791,-0.23745778,-0.45311195,-0.25043988,-0.12901622,-0.44470903,-0.23104173,-0.3145181,-0.09331792,-0.17469698,-0.40301648,-0.20520762,-0.24512495,-0.31102726,-0.25763813,-0.23761244,-0.21646531,-0.26048988,-0.21769506
point_right,0.0,0.0,0.0,0.018198669,-0.18375984,-0.08189934,-0.011294374,-0.37815982,-0.15031241,-0.03739375,-0.52612084,-0.21910872,-0.063101545,-0.67321366,-0.28918993,-0.2843147,-0.4844603,-0.11521696,-0.48337162,-0.60504764,-0.19585869,-0.6108299,-0.65373135,-0.24616066,-0.7244876,-0.6892848,-0.28166094,-0.32581124,-0.3628952,-0.13043383,-0.42493504,-0.5405304,-0.25742266,-0.289084,-0.5740039,-0.3085369,-0.17474791,-0.5558172,-0.31995496,-0.34598827,-0.21803455,-0.15126197,-0.42484915,-0.35248432,-0.2653891,-0.28759757,-0.38800445,-0.26805317,-0.17829673,-0.37874827,-0.24446356,-0.35331127,-0.05026088,-0.17834228,-0.4549171,-0.14701164,-0.2562484,-0.36182895,-0.195166,-0.24846941,-0.26841888,-0.19934927,-0.22620945
point_right,0.0,0.0,0.0,0.003667722,-0.18625094,-0.07247716,-0.039399933,-0.38479558,-0.12755515,-0.08904761,-0.520743,-0.18514587,-0.16028818,-0.5571578,-0.24368641,-0.33161178,-0.4676544,-0.08981455,-0.5250396,-0.57378525,-0.16117042,-0.647787,-0.61745745,-0.20938548,-0.76195914,-0.64762175,-0.24385807,-0.3682017,-0.34111324,-0.106376424,-0.47385284,-0.48467454,-0.22275764,-0.3429504,-0.51671845,-0.27181315,-0.23097429,-0.5038287,-0.2834359,-0.38163126,-0.19169852,-0.12848759,-0.465253,-0.30010805,-0.23256627,-0.32748425,-0.3408219,-0.23656784,-0.21222587,-0.33553824,-0.2151143,-0.37849867,-0.023598643,-0.15690045,-0.4900297,-0.09294527,-0.22383939,-0.40270084,-0.14689173,-0.21491471,-0.3037358,-0.16132863,-0.1935745
point_right,0.0,0.0,0.0,0.009610269,-0.17983317,-0.08292016,-0.029397598,-0.37033692,-0.14464974,-0.07122157,-0.50727063,-0.20798503,-0.15042873,-0.5898374,-0.27066687,-0.32445762,-0.4764879,-0.093844704,-0.5190805,-0.5835215,-0.17180051,-0.6434893,-0.6246681,-0.22353321,-0.75660425,-0.6538698,-0.2585114,-0.3663567,-0.35156074,-0.107333705,-0.4703914,-0.50774294,-0.23439963,-0.33555147,-0.53171295,-0.28849596,-0.2193395,-0.51229835,-0.29904532,-0.38431203,-0.20288104,-0.12759283,-0.4678486,-0.3191815,-0.24160033,-0.32217216,-0.34260616,-0.24540633,-0.2026685,-0.32607672,-0.21931459,-0.38287887,-0.034137517,-0.15489948,-0.49258775,-0.10513868,-0.22947125,-0.40215153,-0.15490906,-0.22079344,-0.30246478,-0.16626923,-0.1958906
point_right,0.0,0.0,0.0,0.010358719,-0.17737328,-0.08363817,-0.026391765,-0.3694947,-0.14588578,-0.06477047,-0.5116257,-0.20931533,-0.14237384,-0.60017335,-0.27265668,-0.31166926,-0.47789925,-0.10328737,-0.50659746,-0.5926963,-0.18407619,-0.6306639,-0.63588357,-0.23664571,-0.7450526,-0.66700244,-0.27228177,-0.3524941,-0.35528442,-0.11698758,-0.45592862,-0.52090454,-0.24595699,-0.32028234,-0.54286516,-0.30029264,-0.2070839,-0.5209578,-0.31203458,-0.37012905,-0.20825885,-0.1371606,-0.46001044,-0.33530378,-0.25212955,-0.31674427,-0.3613278,-0.2567648,-0.19976746,-0.34531116,-0.23252906,-0.37067983,-0.0412673,-0.16426337,-0.4833821,-0.12252938,-0.24006668,-0.39569727,-0.16902526,-0.23277862,-0.2997046,-0.17408286,-0.21004046
point_right,0.0,0.0,0.0,0.008045588,-0.17933528,-0.073885344,-0.029729754,-0.37656447,-0.13130556,-0.066701904,-0.51797557,-0.19119518,-0.13710696,-0.61270154,-0.25155258,-0.3173016,-0.48022053,-0.08911521,-0.50793666,-0.5916038,-0.16384387,-0.63065267,-0.63684493,-0.21377657,-0.74160135,-0.67083764,-0.2482055,-0.35647997,-0.35995758,-0.10551197,-0.45966595,-0.52212954,-0.2279856,-0.33007678,-0.55318326,-0.28256476,-0.21874745,-0.5364658,-0.29577643,-0.37320852,-0.21549875,-0.12755644,-0.46397442,-0.34264845,-0.23903239,-0.32339665,-0.38381234,-0.24738456,-0.2064373,-0.37501872,-0.22663711,-0.3730247,-0.05048384,-0.15530835,-0.48348102,-0.13981415,-0.23088723,-0.3911247,-0.18886063,-0.22574216,-0.2927592,-0.19171648,-0.2046737
point_right,0.0,0.0,0.0,0.013753269,-0.17491955,-0.07059671,-0.02372897,-0.3787783,-0.12972145,-0.05568261,-0.53275555,-0.19119263,-0.10504822,-0.6702212,-0.25380218,-0.28809884,-0.47941047,-0.09264407,-0.4771522,-0.605677,-0.16603018,-0.59927046,-0.6639489,-0.21548167,-0.7091581,-0.7050464,-0.2515598,-0.33063993,-0.37691385,-0.110791266,-0.43290228,-0.5729349,-0.22751647,-0.30878407,-0.61366457,-0.2817486,-0.20377156,-0.59018564,-0.29781938,-0.35248446,-0.24415879,-0.13359658,-0.44856066,-0.39312556,-0.24115174,-0.3114055,-0.43651494,-0.24893677,-0.20005372,-0.42165306,-0.23121613,-0.36070633,-0.087289445,-0.16163354,-0.4601684,-0.19909684,-0.23927474,-0.36631513,-0.24695638,-0.23565707,-0.27268186,-0.23796117,-0.21734273
point_right,0.0,0.0,0.0,0.014789326,-0.17974243,-0.07296427,-0.017458603,-0.38799173,-0.13281883,-0.050240234,-0.53598017,-0.19495413,-0.094006844,-0.65317976,-0.25801677,-0.28468555,-0.48361844,-0.09756023,-0.47499603,-0.61136293,-0.1692593,-0.5984985,-0.6648269,-0.21560133,-0.7089717,-0.7052338,-0.24920112,-0.32574967,-0.37645814,-0.11388305,-0.42236012,-0.5583923,-0.22728233,-0.3001152,-0.6034953,-0.27609003,-0.1957421,-0.5950075,-0.2898042,-0.34718704,-0.24205615,-0.1351363,-0.43983814,-0.39123496,-0.23981163,-0.304347,-0.42732534,-0.24345627,-0.19180946,-0.41172817,-0.22351825,-0.35564125,-0.082384184,-0.16222419,-0.45612544,-0.19338669,-0.23736274,-0.3623639,-0.23913027,-0.23196533,-0.2659514,-0.23375069,-0.2124449
point_right,0.0,0.0,0.0,0.016724275,-0.17801408,-0.07511143,-0.019460881,-0.38518387,-0.13520367,-0.061124336,-0.5300537,-0.19709349,-0.10845605,-0.65666693,-0.25945327,-0.28703645,-0.48723438,-0.0973864,-0.47833607,-0.6120349,-0.17220388,-0.6016672,-0.6652885,-0.21983251,-0.71467197,-0.69945663,-0.25377342,-0.33044356,-0.3765974,-0.11380085,-0.43150896,-0.5708332,-0.2327869,-0.2987258,-0.6016267,-0.28203738,-0.19335198,-0.5744944,-0.29365328,-0.3520928,-0.2397194,-0.13549489,-0.4478478,-0.39020488,-0.24599862,-0.3037804,-0.4226599,-0.24846761,-0.19011569,-0.40136343,-0.22531334,-0.3600075,-0.07386406,-0.1628667,-0.46342388,-0.18571611,-0.24185203,-0.36495382,-0.23476976,-0.23584825,-0.2673805,-0.23098536,-0.21469517
point_right,0.0,0.0,0.0,0.0145418625,-0.17601863,-0.07373698,-0.02250805,-0.37966058,-0.1332785,-0.062410023,-0.52440107,-0.19434617,-0.11077005,-0.65555245,-0.2562359,-0.28833988,-0.4829255,-0.10062544,-0.48075026,-0.60946447,-0.17386147,-0.6037474,-0.6607102,-0.2199263,-0.71732706,-0.6967334,-0.25317618,-0.3311957,-0.37124908,-0.11612886,-0.4298074,-0.55557734,-0.23221482,-0.30034438,-0.5863621,-0.2793666,-0.19816703,-0.56466633,-0.29113087,-0.35295868,-0.23286921,-0.13630916,-0.4530623,-0.3827724,-0.24485037,-0.30991936,-0.41271734,-0.24472317,-0.19693473,-0.39080924,-0.22113292,-0.36019036,-0.06926595,-0.16199853,-0.4664171,-0.17783485,-0.24101628,-0.3687683,-0.22177215,-0.23408519,-0.2711853,-0.21397391,-0.21255396
point_right,0.0,0.0,0.0,0.015056784,-0.17502107,-0.07352884,-0.019385949,-0.3776388,-0.13282481,-0.05456087,-0.5244313,-0.19354558,-0.11723662,-0.6395514,-0.25503248,-0.29131097,-0.47743148,-0.103971995,-0.48940197,-0.6007362,-0.17877014,-0.61557555,-0.6486979,-0.22523582,-0.73017865,-0.68325305,-0.2578776,-0.3320599,-0.36269426,-0.120834395,-0.43780032,-0.54539406,-0.24043065,-0.31037453,-0.57451415,-0.28879306,-0.20580496,-0.5512206,-0.29989457,-0.35056835,-0.2224384,-0.14248173,-0.44952455,-0.36781985,-0.25176504,-0.3103563,-0.40231693,-0.2536857,-0.19825044,-0.38524193,-0.23072277,-0.35457182,-0.05970685,-0.16972761,-0.47411233,-0.16019882,-0.24626061,-0.38369694,-0.20400128,-0.23900786,-0.2865349,-0.19938439,-0.21751389
point_right,0.0,0.0,0.0,0.01073059,-0.19659673,-0.060755774,-0.019634696,-0.4128975,-0.11096869,-0.045777444,-0.5654661,-0.16505586,-0.11742868,-0.6592279,-0.22080444,-0.29305968,-0.49818406,-0.08344749,-0.48493078,-0.61478853,-0.15195692,-0.6103365,-0.662356,-0.20046932,-0.7209867,-0.6929456,-0.23540106,-0.33307177,-0.37979478,-0.101800725,-0.42994305,-0.5231705,-0.21210404,-0.3091333,-0.55751526,-0.2623869,-0.20646599,-0.5458528,-0.27799278,-0.3513919,-0.23849343,-0.12457756,-0.45948508,-0.36731294,-0.222357,-0.33006045,-0.41544753,-0.22557423,-0.2158005,-0.41238078,-0.20723541,-0.3541377,-0.07662215,-0.15267777,-0.45764324,-0.18248118,-0.2215532,-0.37391773,-0.22568792,-0.21594758,-0.2845935,-0.22233142,-0.19750844
point_right,0.0,0.0,0.0,0.014219425,-0.16886096,-0.06229919,-0.01899091,-0.3740696,-0.11813358,-0.043816864,-0.52860415,-0.17652233,-0.080391996,-0.66601795,-0.23597437,-0.2713424,-0.47248283,-0.09669194,-0.46420994,-0.603443,-0.1660397,-0.58536345,-0.6701231,-0.21198629,-0.69678396,-0.7172781,-0.24690154,-0.3112556,-0.3774621,-0.11632507,-0.39285192,-0.59240633,-0.2201292,-0.2617699,-0.6433704,-0.26446614,-0.16525853,-0.6211884,-0.27883568,-0.3305159,-0.24893776,-0.1391321,-0.4127227,-0.42555285,-0.23552328,-0.27747044,-0.45882964,-0.23141514,-0.17990775,-0.42838663,-0.21017443,-0.33582497,-0.091515385,-0.16667068,-0.41587225,-0.22325145,-0.23811686,-0.32227418,-0.26900256,-0.22636335,-0.23971891,-0.25046435,-0.20421578
point_right,0.0,0.0,0.0,0.027170466,-0.18982412,-0.072034344,0.012683129,-0.3935127,-0.13734955,-0.0025567235,-0.5433829,-0.20539582,-0.028147364,-0.677383,-0.2747922,-0.25036314,-0.5092343,-0.10979993,-0.4407808,-0.6375316,-0.18833296,-0.5660627,-0.6931504,-0.23996155,-0.6758363,-0.73704875,-0.2774325,-0.29254144,-0.40065408,-0.12983984,-0.36826867,-0.5913879,-0.24942361,-0.24300614,-0.6370912,-0.30323803,-0.13653693,-0.6283714,-0.32038102,-0.31371564,-0.26357237,-0.15408097,-0.36440533,-0.41127315,-0.2623653,-0.22784089,-0.44214082,-0.26685214,-0.122008495,-0.4298529,-0.24759802,-0.31938118,-0.1052023,-0.18384318,-0.38670754,-0.2132689,-0.25709933,-0.2942418,-0.2525834,-0.24861671,-0.20624223,-0.25044733,-0.22773552
point_right,0.0,0.0,0.0,0.025772866,-0.1820951,-0.07117032,0.004233778,-0.38456032,-0.13745274,-0.0142499935,-0.5267907,-0.20619558,-0.043799877,-0.66231525,-0.27666974,-0.2510282,-0.49290138,-0.11951708,-0.45088705,-0.62710476,-0.19922955,-0.5730926,-0.6841942,-0.25005528,-0.6882742,-0.7254477,-0.28712204,-0.28920534,-0.39032468,-0.1412688,-0.3815682,-0.59874636,-0.2617485,-0.24369648,-0.6454555,-0.31490391,-0.1366568,-0.6297754,-0.33245113,-0.30768257,-0.2563005,-0.16626291,-0.38996953,-0.4228304,-0.2743979,-0.24910246,-0.4570055,-0.27991468,-0.14217149,-0.43527025,-0.26256374,-0.31378016,-0.09651754,-0.19654168,-0.4116749,-0.21015574,-0.2739125,-0.31760967,-0.26488805,-0.26990592,-0.22274087,-0.2664335,-0.252822
point_right,0.0,0.0,0.0,0.015196796,-0.18504979,-0.06715297,-0.022671824,-0.38550678,-0.11988387,-0.057998,-0.5199352,-0.17492366,-0.099606685,-0.6362783,-0.2310356,-0.29457352,-0.48339587,-0.08850886,-0.4913555,-0.5979962,-0.15645307,-0.61811954,-0.6471941,-0.20087728,-0.72972053,-0.68374234,-0.23371314,-0.33309078,-0.36160982,-0.103979684,-0.41835737,-0.51489735,-0.21250768,-0.29185125,-0.5619109,-0.26028126,-0.18664835,-0.56650144,-0.2745327,-0.35035068,-0.21818057,-0.124342486,-0.43335253,-0.34424132,-0.22536685,-0.30097142,-0.39579064,-0.22951159,-0.19206804,-0.40711406,-0.21125889,-0.3518027,-0.05315845,-0.15003273,-0.44600084,-0.14735973,-0.22357138,-0.35303435,-0.19391234,-0.21816598,-0.25904673,-0.20460655,-0.19907247
point_right,0.0,0.0,0.0,0.006657572,-0.18106996,-0.0761502,-0.029921493,-0.36801812,-0.1406469,-0.06822369,-0.5006932,-0.206581,-0.114850946,-0.6210138,-0.27351835,-0.30972898,-0.46805024,-0.1047861,-0.50598204,-0.58486867,-0.17907633,-0.6306529,-0.6323215,-0.22720627,-0.74576074,-0.66621065,-0.26216576,-0.34570557,-0.3479233,-0.12006192,-0.44359216,-0.5255579,-0.23740578,-0.31088728,-0.5674894,-0.2861988,-0.20203418,-0.5538472,-0.29900154,-0.3591475,-0.20546545,-0.14011824,-0.45189163,-0.3450219,-0.24624519,-0.31415054,-0.38629168,-0.24727301,-0.20312297,-0.3754362,-0.22519831,-0.35764787,-0.04099889,-0.16607736,-0.46807712,-0.13422465,-0.24010335,-0.37339732,-0.18419723,-0.2309652,-0.2739721,-0.1861719,-0.20858437
point_right,0.0,0.0,0.0,0.0032446894,-0.19326025,-0.07170042,-0.030203952,-0.39488375,-0.12771001,-0.06668424,-0.53832275,-0.18700716,-0.14734331,-0.6122067,-0.24755718,-0.3169507,-0.47502092,-0.091543525,-0.51332384,-0.5841719,-0.1643606,-0.6415157,-0.6233513,-0.21272305,-0.75730205,-0.65306145,-0.24636643,-0.35529217,-0.34887835,-0.108938105,-0.46433094,-0.5165082,-0.22736733,-0.3357131,-0.55442303,-0.2794692,-0.2200893,-0.54052943,-0.29232737,-0.37095615,-0.20050533,-0.1318762,-0.45666248,-0.3410687,-0.23912369,-0.31980777,-0.38086906,-0.24656211,-0.20320778,-0.37079498,-0.22653928,-0.37080842,-0.03353774,-0.1605947,-0.4824865,-0.11473642,-0.2336313,-0.3951611,-0.16752331,-0.22927435,-0.2952717,-0.17949557,-0.20961224
point_right,0.0,0.0,0.0,-0.0005390217,-0.1814377,-0.07644088,-0.049258016,-0.37650296,-0.13458584,-0.0968233,-0.5155395,-0.19475989,-0.18446334,-0.57736254,-0.2545595,-0.3427873,-0.46807948,-0.0929904,-0.547727,-0.5614082,-0.17021891,-0.67545307,-0.5939395,-0.22214383,-0.7925314,-0.60982746,-0.25785956,-0.37829292,-0.3345208,-0.10756357,-0.49121767,-0.48425955,-0.23205702,-0.34461898,-0.50961095,-0.2828587,-0.2249891,-0.4857595,-0.2926166,-0.39049053,-0.17962514,-0.12821437,-0.49565706,-0.28919443,-0.23716505,-0.34962228,-0.3288454,-0.23700005,-0.22998925,-0.31903335,-0.21068162,-0.38542107,-0.005310637,-0.15538023,-0.5106118,-0.06829355,-0.22718956,-0.42033508,-0.12616901,-0.2168501,-0.3215057,-0.14196312,-0.19231233
point_right,0.0,0.0,0.0,-0.003401151,-0.17020437,-0.08079602,-0.054677684,-0.35629484,-0.1394171,-0.101368055,-0.49516913,-0.19983964,-0.18804474,-0.57048535,-0.25953972,-0.35259494,-0.45440865,-0.09214957,-0.5560843,-0.5481382,-0.1697686,-0.68357116,-0.5801364,-0.22294621,-0.80027676,-0.59962714,-0.2602335,-0.38890725,-0.32297412,-0.104865365,-0.5004136,-0.4753828,-0.22926782,-0.3612316,-0.50733095,-0.28404805,-0.24577832,-0.4909346,-0.2976091,-0.40112644,-0.16960749,-0.12422938,-0.50725466,-0.27839324,-0.23523025,-0.36251912,-0.31537664,-0.239875,-0.24276811,-0.30705613,-0.21701111,-0.3942963,0.00052156247,-0.15052553,-0.51814884,-0.06003446,-0.22583799,-0.43126574,-0.113526285,-0.22019166,-0.3349871,-0.12726717,-0.1989896
point_right,0.0,0.0,0.0,-0.0024210052,-0.18130803,-0.07306185,-0.048446734,-0.37160045,-0.12641644,-0.092478715,-0.51814055,-0.1837941,-0.18352462,-0.5827483,-0.24035507,-0.34778494,-0.46371788,-0.075408824,-0.543171,-0.563692,-0.14961326,-0.66822284,-0.59764093,-0.20170568,-0.78240013,-0.6227724,-0.23783469,-0.38354105,-0.33571595,-0.09081879,-0.48179898,-0.48056674,-0.2128581,-0.34458533,-0.5143934,-0.26784635,-0.2261968,-0.5044196,-0.2812017,-0.39667693,-0.18740918,-0.11323256,-0.482045,-0.3014003,-0.22263423,-0.3387726,-0.3388774,-0.22943543,-0.21697097,-0.33214444,-0.20747605,-0.39256185,-0.022680528,-0.14216481,-0.4996465,-0.09607551,-0.21492063,-0.4112521,-0.14643584,-0.2093917,-0.3133802,-0.15731354,-0.1880567
point_right,0.0,0.0,0.0,-0.0022845287,-0.16979682,-0.080194965,-0.046924032,-0.35004026,-0.14586985,-0.082531035,-0.49617505,-0.21359502,-0.1447833,-0.6179671,-0.28042793,-0.33835357,-0.45835882,-0.0972804,-0.5317713,-0.5663336,-0.17555471,-0.6563794,-0.60822856,-0.2280664,-0.7716644,-0.6360264,-0.2658047,-0.37698528,-0.33886155,-0.111777455,-0.46781632,-0.50650895,-0.23534472,-0.3323423,-0.54513913,-0.28755885,-0.2203349,-0.5279237,-0.30135727,-0.39106643,-0.19408132,-0.13293241,-0.4740979,-0.32029024,-0.2439126,-0.3299921,-0.36009791,-0.2455787,-0.21311614,-0.34901682,-0.22252412,-0.38731912,-0.024842612,-0.16084315,-0.48154312,-0.10937872,-0.23772751,-0.38617647,-0.16676044,-0.23073961,-0.28950024,-0.17705992,-0.20911439
point_right,0.0,0.0,0.0,0.0010004017,-0.16986313,-0.075716846,-0.043618523,-0.35016513,-0.14149481,-0.082421206,-0.49152696,-0.20943001,-0.13748172,-0.62246495,-0.27770084,-0.324449,-0.4430707,-0.106784634,-0.5233423,-0.56331015,-0.18155994,-0.6498594,-0.6116819,-0.22835718,-0.7645347,-0.644579,-0.26163718,-0.36398578,-0.32482058,-0.12334169,-0.46795788,-0.5025626,-0.24277568,-0.33649024,-0.55016345,-0.2913674,-0.21955459,-0.5313202,-0.30302984,-0.37923193,-0.18163918,-0.14475088,-0.46835652,-0.31765786,-0.25117922,-0.32840312,-0.368009,-0.25268957,-0.20989911,-0.35511738,-0.23062629,-0.37943628,-0.014467674,-0.17211537,-0.49122375,-0.10613307,-0.24541564,-0.39905703,-0.17060584,-0.23698913,-0.29666242,-0.17956221,-0.21526065
point_right,0.0,0.0,0.0,0.01087488,-0.17748766,-0.08124649,-0.022717845,-0.36141947,-0.1480622,-0.05643847,-0.5017104,-0.21587344,-0.104929835,-0.6318193,-0.2835622,-0.31230733,-0.47587794,-0.1019104,-0.50431335,-0.58825916,-0.17679204,-0.6289877,-0.6358859,-0.22533785,-0.74378526,-0.66841525,-0.26029426,-0.34920588,-0.35481042,-0.11540546,-0.4393566,-0.5263841,-0.23447804,-0.29985842,-0.56866187,-0.28331152,-0.18600963,-0.5521572,-0.29477376,-0.3618312,-0.21050325,-0.13487181,-0.43483227,-0.34227735,-0.2433105,-0.29072735,-0.3812686,-0.24339668,-0.17951135,-0.36708608,-0.21902879,-0.35868248,-0.044987917,-0.16071849,-0.45932016,-0.1373362,-0.23409659,-0.36195982,-0.18684362,-0.2224314,-0.26326314,-0.1857874,-0.19755715
point_right,0.0,0.0,0.0,0.008499499,-0.17980795,-0.07693971,-0.026661156,-0.36543542,-0.14119233,-0.06170558,-0.5050777,-0.20657383,-0.11058541,-0.63242394,-0.27270317,-0.31167406,-0.4721551,-0.10074669,-0.5062324,-0.58490974,-0.1730726,-0.631766,-0.63185716,-0.22004493,-0.7467369,-0.66511613,-0.2539496,-0.34876364,-0.35182145,-0.11531491,-0.4504906,-0.52024484,-0.23035084,-0.3203756,-0.5644164,-0.27947542,-0.2069896,-0.55157924,-0.2920288,-0.36205432,-0.20886031,-0.13496396,-0.4499756,-0.3409439,-0.2378358,-0.3153814,-0.38575503,-0.24060427,-0.2033065,-0.37730002,-0.21986765,-0.35953343,-0.043755125,-0.16080822,-0.4699411,-0.13367039,-0.23191814,-0.37658036,-0.18699616,-0.22331905,-0.2754153,-0.19227149,-0.20154846
point_right,0.0,0.0,0.0,0.007996452,-0.18057142,-0.07886644,-0.02742296,-0.36580065,-0.14333014,-0.060182,-0.50776494,-0.20846312,-0.110239856,-0.628905,-0.27269152,-0.31744945,-0.47994894,-0.093883656,-0.50979173,-0.59220153,-0.16666372,-0.63212967,-0.6378387,-0.2164557,-0.74235564,-0.67000264,-0.2522257,-0.35384664,-0.3604245,-0.10526527,-0.4400544,-0.52286744,-0.22189191,-0.3104716,-0.563342,-0.27236226,-0.20031972,-0.5502163,-0.28537387,-0.3686448,-0.21922243,-0.12259605,-0.44867328,-0.33786148,-0.22349405,-0.32189715,-0.38639286,-0.22624056,-0.21465527,-0.38515306,-0.20651852,-0.36861864,-0.05644941,-0.14670362,-0.45283327,-0.14387521,-0.2156835,-0.3592185,-0.1883286,-0.20672606,-0.26664376,-0.18490832,-0.18478134
point_right,0.0,0.0,0.0,0.014718543,-0.18992552,-0.068145,-0.014070766,-0.39444715,-0.12400536,-0.041188437,-0.5422153,-0.18219717,-0.09378346,-0.65566754,-0.24219534,-0.28155836,-0.50080204,-0.08927382,-0.47546083,-0.6119413,-0.15991859,-0.6042058,-0.66205996,-0.21064095,-0.71577746,-0.6983252,-0.24703611,-0.32257143,-0.38365582,-0.105512805,-0.4285251,-0.55213165,-0.21616066,-0.32426354,-0.60099846,-0.27181596,-0.22754766,-0.59943193,-0.29051843,-0.3437623,-0.24067333,-0.12622002,-0.44873604,-0.3793333,-0.22981976,-0.3277062,-0.42871138,-0.24196865,-0.21683311,-0.42765242,-0.22730139,-0.34891707,-0.0766323,-0.15175515,-0.4540412,-0.18762806,-0.22604243,-0.3670441,-0.22986925,-0.22326526,-0.272564,-0.22414853,-0.20532702
point_right,0.0,0.0,0.0,0.015014001,-0.1814659,-0.070082344,-0.010823179,-0.38557315,-0.12894093,-0.03471712,-0.5330572,-0.18897568,-0.083350286,-0.6580425,-0.25124523,-0.28016767,-0.48740026,-0.10321325,-0.47653192,-0.60696405,-0.17541425,-0.60034543,-0.66265064,-0.22328213,-0.71150476,-0.7026781,-0.25781438,-0.317319,-0.37266126,-0.12026167,-0.42343235,-0.5521874,-0.23052971,-0.3028087,-0.60228604,-0.28157938,-0.19842513,-0.591929,-0.29838386,-0.33411425,-0.23261565,-0.14130296,-0.42882493,-0.37785518,-0.24208853,-0.2993386,-0.4269755,-0.2479165,-0.19183661,-0.4206884,-0.23148577,-0.33882535,-0.06865007,-0.16747347,-0.44487923,-0.18068384,-0.2393153,-0.3563448,-0.22748655,-0.2327153,-0.26513347,-0.22349939,-0.2141098
